const_i	keyword	login_status	search_type	party	plugin_id	result_hash
244	Katrin Göring-Eckardt	False	search	False	2.515873843711679	0.775088182173707
244	Katrin Göring-Eckardt	True	news	False	2.640481436970422	0.881238444225761
244	Katrin Göring-Eckardt	True	search	False	2.61066016308988	0.8017650836382135
244	Martin Schulz	False	news	False	2.5622928644564746	0.8889608498304907
244	Martin Schulz	False	search	False	2.515873843711679	0.8092646531301095
244	Martin Schulz	True	news	False	2.640481436970422	0.9028807574112387
244	Martin Schulz	True	search	False	2.61066016308988	0.8467808725733466
244	SPD	False	news	True	2.5622928644564746	0.8886941233477081
244	SPD	False	search	True	2.515873843711679	0.8328079254366364
244	SPD	True	news	True	2.640481436970422	0.9359310635098315
244	SPD	True	search	True	2.61066016308988	0.8330372631987647
244	Sahra Wagenknecht	False	news	False	2.5622928644564746	0.8780827670037468
244	Sahra Wagenknecht	False	search	False	2.515873843711679	0.7870247709162888
244	Sahra Wagenknecht	True	news	False	2.640481436970422	0.8540101057569576
244	Sahra Wagenknecht	True	search	False	2.61066016308988	0.7962757444164708
245	AfD	False	news	True	2.3961993470957363	0.9016578447253442
245	AfD	False	search	True	2.593286067020457	0.7858937333391661
245	AfD	True	news	True	2.7611758131557314	0.9241191643570199
245	AfD	True	search	True	2.6085260335771943	0.7833577150130555
245	Alexander Gauland	False	news	False	2.3961993470957363	0.8304402477912745
245	Alexander Gauland	False	search	False	2.593286067020457	0.692719113929164
245	Alexander Gauland	True	news	False	2.7611758131557314	0.8566327237733142
245	Alexander Gauland	True	search	False	2.6085260335771943	0.7413791945098108
245	Alice Weidel	False	news	False	2.3961993470957363	0.8512495756090557
245	Alice Weidel	False	search	False	2.593286067020457	0.7111235859997743
245	Alice Weidel	True	news	False	2.7611758131557314	0.856061914965061
245	Alice Weidel	True	search	False	2.6085260335771943	0.7254340497924818
245	Angela Merkel	False	news	False	2.3961993470957363	0.8717363739533373
245	Angela Merkel	False	search	False	2.593286067020457	0.6907185944843193
245	Angela Merkel	True	news	False	2.7611758131557314	0.9053611607279217
245	Angela Merkel	True	search	False	2.6085260335771943	0.6916489029473266
245	Bündnis90/Die Grünen	False	news	True	2.3961993470957363	0.9822593508902995
245	Bündnis90/Die Grünen	False	search	True	2.593286067020457	0.7167393228845063
245	Bündnis90/Die Grünen	True	news	True	2.7611758131557314	0.9796690774720777
245	Bündnis90/Die Grünen	True	search	True	2.6085260335771943	0.7084317136829864
245	CDU	False	news	True	2.3961993470957363	0.9171556514610028
245	CDU	False	search	True	2.593286067020457	0.7388599728097338
245	CDU	True	news	True	2.7611758131557314	0.9349083231852151
245	CDU	True	search	True	2.6085260335771943	0.7238598781891151
245	CSU	False	news	True	2.3961993470957363	0.8626366055012225
245	CSU	False	search	True	2.593286067020457	0.7511701384891695
245	CSU	True	news	True	2.7611758131557314	0.9158823613678977
245	CSU	True	search	True	2.6085260335771943	0.7459357093434317
245	Cem Özdemir	False	news	False	2.3961993470957363	0.8204451231746688
245	Cem Özdemir	False	search	False	2.593286067020457	0.7109215582340794
245	Cem Özdemir	True	news	False	2.7611758131557314	0.8559684325995398
245	Cem Özdemir	True	search	False	2.6085260335771943	0.7059972173316238
245	Christian Lindner	False	news	False	2.3961993470957363	0.8313726111536096
245	Christian Lindner	False	search	False	2.593286067020457	0.7148191742327002
245	Christian Lindner	True	news	False	2.7611758131557314	0.8493604792726009
245	Christian Lindner	True	search	False	2.6085260335771943	0.7197094691874222
245	Die Linke	False	news	True	2.3961993470957363	0.8871436376156429
245	Die Linke	False	search	True	2.593286067020457	0.731319046887399
245	Die Linke	True	news	True	2.7611758131557314	0.9105968239279251
245	Die Linke	True	search	True	2.6085260335771943	0.7118930504398716
245	Dietmar Bartsch	False	news	False	2.3961993470957363	0.8607703574358525
245	Dietmar Bartsch	False	search	False	2.593286067020457	0.6931421485478593
245	Dietmar Bartsch	True	news	False	2.7611758131557314	0.8771255504002465
245	Dietmar Bartsch	True	search	False	2.6085260335771943	0.6794502231337911
245	FDP	False	news	True	2.3961993470957363	0.8904671691149029
245	FDP	False	search	True	2.593286067020457	0.7412309365656476
245	FDP	True	news	True	2.7611758131557314	0.914499334284521
245	FDP	True	search	True	2.6085260335771943	0.7224110239086846
245	Katrin Göring-Eckardt	False	news	False	2.3961993470957363	0.8605075051768301
245	Katrin Göring-Eckardt	False	search	False	2.593286067020457	0.6770382966862378
245	Katrin Göring-Eckardt	True	news	False	2.7611758131557314	0.8790474778111738
245	Katrin Göring-Eckardt	True	search	False	2.6085260335771943	0.6981736154482986
